time/iterations,rollout/ep_len_mean,train/std,train/learning_rate,train/approx_kl,train/clip_fraction,rollout/ep_rew_mean,train/clip_range,train/policy_gradient_loss,train/explained_variance,train/value_loss,train/loss,time/total_timesteps,time/fps,time/time_elapsed,train/n_updates,train/entropy_loss,eval/mean_ep_length,eval/mean_reward
2030,815.42,8.789237022399902,0.00025,0.016361993,0.14195556640625,7686.1663661,0.2,-0.017336716142017393,0.7604414224624634,0.030624134093523027,-0.29446542263031006,33259520,11110,2993,20290,-55.32593536376953,,
2040,820.92,8.912125587463379,0.00025,0.017453454,0.155413818359375,7732.553923370001,0.2,-0.01709190591936931,0.7791022062301636,0.02485734224319458,-0.2947463393211365,33423360,11114,3007,20390,-55.51035270690918,,
2050,791.8,9.046852111816406,0.00025,0.017172081,0.15679931640625,7444.43493061,0.2,-0.016705939220264553,0.738674521446228,0.024788196850568055,-0.2964806854724884,33587200,11118,3020,20490,-55.71330814361572,,
2060,781.01,9.182572364807129,0.00025,0.018099375,0.13070068359375,7295.7981964400005,0.2,-0.018281660275533795,0.7763410806655884,0.030992257222533227,-0.29991430044174194,33751040,11122,3034,20590,-55.93971977233887,,
2070,791.35,9.28339672088623,0.00025,0.018513594,0.1297607421875,7382.28109665,0.2,-0.020069585379678755,0.7912803888320923,0.03163425130769611,-0.29981738328933716,33914880,11127,3047,20690,-56.11490707397461,,
,,9.340781211853027,0.00025,0.017735416,0.1279541015625,,0.2,-0.01764910570345819,0.8011630773544312,0.018084808718413115,-0.3021823763847351,34000000,,,20750,-56.194837188720705,1000.0,9878.127054327726
2080,768.07,9.367574691772461,0.00025,0.017722216,0.1215087890625,7192.987119460001,0.2,-0.020458761556074023,0.7967908382415771,0.023368757218122482,-0.3067017197608948,34078720,11123,3063,20790,-56.25203113555908,,
2090,801.68,9.472247123718262,0.00025,0.018242959,0.13665771484375,7492.93949444,0.2,-0.020185192627832294,0.8346466422080994,0.03579489272087812,-0.30349624156951904,34242560,11127,3077,20890,-56.39298419952392,,
2100,793.07,9.615540504455566,0.00025,0.017574066,0.13043212890625,7422.588440880001,0.2,-0.018592944042757152,0.7961382865905762,0.0182003790512681,-0.30699583888053894,34406400,11132,3090,20990,-56.56695899963379,,
2110,780.36,9.761713981628418,0.00025,0.019828951,0.144189453125,7328.06468417,0.2,-0.01843031151802279,0.7902549505233765,0.029509988613426685,-0.3023991882801056,34570240,11135,3104,21090,-56.78719482421875,,
2120,816.73,9.951251029968262,0.00025,0.016812798,0.126983642578125,7669.74130916,0.2,-0.019947886047884823,0.8266259431838989,0.03125249063596129,-0.30747392773628235,34734080,11139,3118,21190,-57.039306259155275,,
2130,741.29,10.11617660522461,0.00025,0.019666439,0.14522705078125,6931.084013599999,0.2,-0.020280734810512513,0.8343362212181091,0.029896514676511287,-0.30726197361946106,34897920,11143,3131,21290,-57.221623229980466,,
2140,822.41,10.253107070922852,0.00025,0.019613236,0.143011474609375,7724.85423037,0.2,-0.019794374983757735,0.7586427927017212,0.02620190931484103,-0.30916786193847656,35061760,11148,3144,21390,-57.40271625518799,,
2150,805.37,10.452811241149902,0.00025,0.018079672,0.138555908203125,7579.513580289999,0.2,-0.019723549322225153,0.7714806199073792,0.04030554536730051,-0.30486977100372314,35225600,11152,3158,21490,-57.59529190063476,,
2160,765.04,10.591184616088867,0.00025,0.018786127,0.13062744140625,7157.40674564,0.2,-0.021027064172085375,0.7490108609199524,0.0474433071911335,-0.30773934721946716,35389440,11157,3171,21590,-57.78461685180664,,
2170,814.0,10.736902236938477,0.00025,0.017356735,0.12420654296875,7650.355760689999,0.2,-0.017904847708996384,0.8259965777397156,0.014088753052055836,-0.3151285648345947,35553280,11160,3185,21690,-57.90372447967529,,
2180,840.88,10.935144424438477,0.00025,0.015848694,0.12489013671875,7914.808240459998,0.2,-0.01832192122237757,0.8130167126655579,0.02381836837157607,-0.3133189380168915,35717120,11164,3199,21790,-58.12878704071045,,
2190,836.12,11.036638259887695,0.00025,0.014920163,0.113128662109375,7860.857099809999,0.2,-0.017194631026359274,0.7804599404335022,0.021961728855967522,-0.31163132190704346,35880960,11168,3212,21890,-58.26093463897705,,
,,11.163504600524902,0.00025,0.018826723,0.135394287109375,,0.2,-0.018882229889277367,0.7663008570671082,0.03560866881161928,-0.30887579917907715,36000000,,,21970,-58.40371971130371,1000.0,9669.484788283147
2200,817.92,11.182160377502441,0.00025,0.01845942,0.135369873046875,7712.14507584,0.2,-0.018517190346028656,0.6605701446533203,0.019641759945079683,-0.31535300612449646,36044800,11165,3228,21990,-58.42899913787842,,
2210,841.63,11.314507484436035,0.00025,0.016667672,0.120654296875,7940.1149808599985,0.2,-0.017076127254404126,0.8055535554885864,0.01674155448563397,-0.31604358553886414,36208640,11168,3241,22090,-58.613516616821286,,
2220,856.71,11.479413032531738,0.00025,0.017082274,0.1277587890625,8060.752529269999,0.2,-0.019345516769681124,0.8037365078926086,0.031699206214398146,-0.3147211968898773,36372480,11172,3255,22190,-58.792543983459474,,
2230,757.18,11.618462562561035,0.00025,0.01980449,0.144964599609375,7068.419298909999,0.2,-0.01913507381104864,0.7587679624557495,0.032053014077246186,-0.31448572874069214,36536320,11176,3268,22290,-58.957330322265626,,
2240,759.48,11.797000885009766,0.00025,0.018673655,0.130181884765625,7101.068013010001,0.2,-0.01963695154991001,0.8234440088272095,0.031001206208020448,-0.31618353724479675,36700160,11180,3282,22390,-59.14663829803467,,
2250,815.2,11.944089889526367,0.00025,0.017369332,0.120379638671875,7654.759370050001,0.2,-0.01680466808611527,0.8453994989395142,0.016411537211388348,-0.3166090250015259,36864000,11183,3296,22490,-59.28558216094971,,
2260,809.45,12.128806114196777,0.00025,0.01865357,0.154925537109375,7594.96180318,0.2,-0.019158531515859067,0.8155748844146729,0.027753667999058963,-0.3197389543056488,37027840,11187,3309,22590,-59.48718318939209,,
2270,748.72,12.299249649047852,0.00025,0.017289534,0.114044189453125,7005.376486919999,0.2,-0.01915639229118824,0.7869985103607178,0.025579756125807762,-0.3215535879135132,37191680,11190,3323,22690,-59.643798637390134,,
2280,811.61,12.483515739440918,0.00025,0.01561044,0.120068359375,7631.59231,0.2,-0.018037577997893094,0.8952064514160156,0.00903795266058296,-0.3272634744644165,37355520,11194,3336,22790,-59.803605461120604,,
2290,784.19,12.641911506652832,0.00025,0.019097153,0.13682861328125,7353.85095066,0.2,-0.019072525994852187,0.7584212422370911,0.04358437489718199,-0.31498539447784424,37519360,11198,3350,22890,-59.94238681793213,,
2300,787.67,12.801894187927246,0.00025,0.017272143,0.137152099609375,7389.528619560001,0.2,-0.01796929065603763,0.7310243248939514,0.03598969429731369,-0.3172115683555603,37683200,11201,3363,22990,-60.09688262939453,,
2310,805.49,13.034058570861816,0.00025,0.016737998,0.125689697265625,7577.74931211,0.2,-0.016835149482358248,0.8280321955680847,0.020120040373876692,-0.3200474679470062,37847040,11205,3377,23090,-60.287369346618654,,
,,13.23990535736084,0.00025,0.019443816,0.1474853515625,,0.2,-0.01910578317474574,0.8029345273971558,0.026359957456588746,-0.32556620240211487,38000000,,,23190,-60.44084987640381,1000.0,9929.14820305109
2320,789.84,,,,,7424.322172879998,,,,,,38010880,11201,3393,,,,
2330,845.83,13.390385627746582,0.00025,0.018137049,0.131646728515625,8020.88086975,0.2,-0.018481747270561753,0.7268041372299194,0.0364542524330318,-0.31958702206611633,38174720,11204,3406,23290,-60.579146194458005,,
2340,844.27,13.593045234680176,0.00025,0.019181285,0.13468017578125,7980.794751710001,0.2,-0.02021404290571809,0.7918772101402283,0.02719929413869977,-0.3263658881187439,38338560,11208,3420,23390,-60.77230434417724,,
2350,763.72,13.76711654663086,0.00025,0.01862391,0.143212890625,7163.984555130001,0.2,-0.01955138782504946,0.8203318119049072,0.027950033918023108,-0.32691749930381775,38502400,11211,3434,23490,-60.99434642791748,,
2360,795.4,14.063435554504395,0.00025,0.017379353,0.13634033203125,7506.447985999998,0.2,-0.017936847172677517,0.8465641140937805,0.023399619106203317,-0.3263836205005646,38666240,11214,3447,23590,-61.208957290649415,,
2370,788.71,14.287715911865234,0.00025,0.017154943,0.12978515625,7443.88857265,0.2,-0.019601496553514154,0.7859203219413757,0.03948355903849006,-0.3237876296043396,38830080,11218,3461,23690,-61.41947364807129,,
2380,724.6,14.481980323791504,0.00025,0.018467577,0.132794189453125,6805.2345727,0.2,-0.0191478030057624,0.8335475921630859,0.032547559961676596,-0.3268716633319855,38993920,11222,3474,23790,-61.601365852355954,,
2390,763.74,14.702154159545898,0.00025,0.021347445,0.150311279296875,7155.9664573,0.2,-0.020936672808602452,0.7742820978164673,0.03897148109972477,-0.3264687955379486,39157760,11225,3488,23890,-61.73881645202637,,
2400,718.84,14.905169486999512,0.00025,0.019329097,0.126593017578125,6704.687546339999,0.2,-0.020522373961284757,0.845561683177948,0.039852394443005326,-0.32660388946533203,39321600,11228,3502,23990,-61.914716720581055,,
2410,743.55,15.082655906677246,0.00025,0.018598545,0.122979736328125,6943.820746470001,0.2,-0.020183319633360952,0.8023813962936401,0.04026726800948381,-0.32876265048980713,39485440,11231,3515,24090,-62.0996114730835,,
2420,751.99,15.29094409942627,0.00025,0.017483862,0.115570068359375,7033.16444149,0.2,-0.019993003201670946,0.779647946357727,0.02612345265224576,-0.33461156487464905,39649280,11235,3529,24190,-62.25235786437988,,
2430,858.28,15.505839347839355,0.00025,0.017379887,0.138238525390625,8093.60524656,0.2,-0.019116030936129392,0.8167333602905273,0.02094736313447356,-0.33534449338912964,39813120,11238,3542,24290,-62.44007396697998,,
2440,835.75,15.717911720275879,0.00025,0.017411072,0.12137451171875,7869.8025793100005,0.2,-0.01761048524058424,0.7246258854866028,0.026975594460964203,-0.33117005228996277,39976960,11241,3556,24390,-62.62817153930664,,
,,15.755701065063477,0.00025,0.018512186,0.133624267578125,,0.2,-0.01736539980629459,0.7801541090011597,0.019813505187630653,-0.333417147397995,40000000,,,24410,-62.67280807495117,1000.0,9807.326168451085
2450,802.84,15.890059471130371,0.00025,0.017043687,0.126715087890625,7541.766081060001,0.2,-0.018117690563667566,0.7881356477737427,0.017944505903869867,-0.33715030550956726,40140800,11237,3571,24490,-62.785936164855954,,
2460,761.36,16.124576568603516,0.00025,0.015620267,0.122760009765625,7146.436833820001,0.2,-0.018708263197913765,0.8186838626861572,0.018311871867626905,-0.3402468264102936,40304640,11240,3585,24590,-62.982445335388185,,
2470,817.29,16.25630760192871,0.00025,0.021362193,0.138055419921875,7706.66686586,0.2,-0.01909347389591858,0.7369973659515381,0.03236762620508671,-0.33566486835479736,40468480,11240,3600,24690,-63.087185859680176,,
2480,744.04,16.498254776000977,0.00025,0.017802157,0.12618408203125,6987.8487840200005,0.2,-0.020615609327796845,0.8398398756980896,0.04200873859226704,-0.33235964179039,40632320,11240,3614,24790,-63.266370964050296,,
2490,769.5,16.69780158996582,0.00025,0.019133236,0.14166259765625,7225.425694720001,0.2,-0.018178287090267985,0.8002018332481384,0.028443339560180903,-0.3362574279308319,40796160,11240,3629,24890,-63.485962867736816,,
2500,817.26,16.953750610351562,0.00025,0.018290102,0.126739501953125,7681.22044239,0.2,-0.018610497890040278,0.7640292644500732,0.027302777860313654,-0.3393561542034149,40960000,11240,3644,24990,-63.6549186706543,,
2510,794.23,17.171485900878906,0.00025,0.014087695,0.11390380859375,7470.258694730001,0.2,-0.01803907349240035,0.8678790330886841,0.011924410425126552,-0.34264177083969116,41123840,11240,3658,25090,-63.79403018951416,,
2520,811.04,17.413476943969727,0.00025,0.017104395,0.14322509765625,7683.098007139998,0.2,-0.016665649134665728,0.700771152973175,0.023560497723519803,-0.3373597264289856,41287680,11241,3672,25190,-63.9733024597168,,
2530,736.82,17.63666534423828,0.00025,0.018029056,0.121234130859375,6969.153312840001,0.2,-0.02067793025635183,0.8104411959648132,0.04622203130275011,-0.3402802050113678,41451520,11242,3687,25290,-64.16441917419434,,
2540,774.62,17.881929397583008,0.00025,0.017358836,0.12025146484375,7316.261894849999,0.2,-0.01982973318663426,0.798625111579895,0.035306673217564824,-0.34176164865493774,41615360,11241,3701,25390,-64.31187553405762,,
2550,762.13,18.081098556518555,0.00025,0.01603477,0.1145751953125,7205.569062710001,0.2,-0.01789020252181217,0.778169572353363,0.031059095170348883,-0.3411191999912262,41779200,11241,3716,25490,-64.4281436920166,,
2560,770.92,18.347610473632812,0.00025,0.01501119,0.114593505859375,7315.479769809999,0.2,-0.018520269473083318,0.8470715284347534,0.024255862273275853,-0.3439472019672394,41943040,11241,3731,25590,-64.58864517211914,,
,,18.48987579345703,0.00025,0.018377095,0.123046875,,0.2,-0.01955966481473297,0.8259796500205994,0.019789426773786544,-0.34839773178100586,42000000,,,25630,-64.66008987426758,1000.0,9991.165618002415
2570,804.16,18.698400497436523,0.00025,0.015791532,0.1062744140625,7604.3483155,0.2,-0.017168454965576528,0.828951895236969,0.025117106083780528,-0.34331178665161133,42106880,11234,3747,25690,-64.78380165100097,,
2580,790.63,18.90869903564453,0.00025,0.017348774,0.115106201171875,7501.775500309999,0.2,-0.018869898398406804,0.8360810279846191,0.017798707308247685,-0.3486756980419159,42270720,11235,3762,25790,-64.95181922912597,,
2590,802.39,19.199663162231445,0.00025,0.019502841,0.1336181640625,7662.114362130001,0.2,-0.01941520047839731,0.8048040270805359,0.030586742144078017,-0.3462987244129181,42434560,11234,3777,25890,-65.20368766784668,,
2600,711.54,19.4842529296875,0.00025,0.019142207,0.12557373046875,6716.299346999998,0.2,-0.020377798192203044,0.7760599851608276,0.035263323690742254,-0.34684866666793823,42598400,11232,3792,25990,-65.38357620239258,,
2610,735.76,19.742341995239258,0.00025,0.02023385,0.136639404296875,6941.213059830001,0.2,-0.01861417794134468,0.728363037109375,0.03772983588278293,-0.344287246465683,42762240,11231,3807,26090,-65.55038642883301,,
2620,807.02,19.994718551635742,0.00025,0.016164856,0.1119384765625,7603.04531714,0.2,-0.017502605472691356,0.7616262435913086,0.036957579664886,-0.34349775314331055,42926080,11230,3822,26190,-65.69638748168946,,
2630,725.29,20.15837287902832,0.00025,0.017275516,0.136517333984375,6815.474664540001,0.2,-0.01825110943755135,0.6848512291908264,0.04858754258602858,-0.3405629098415375,43089920,11230,3836,26290,-65.81118240356446,,
2640,752.5,20.49370574951172,0.00025,0.018223505,0.1278564453125,7065.60340201,0.2,-0.018830045429058372,0.7824869155883789,0.02681572427973151,-0.35207852721214294,43253760,11228,3852,26390,-66.01188240051269,,
2650,824.06,20.880945205688477,0.00025,0.020108525,0.119940185546875,7729.03221252,0.2,-0.019950710400007666,0.8009937405586243,0.0318868494592607,-0.35121041536331177,43417600,11229,3866,26490,-66.19312210083008,,
2660,782.06,21.170312881469727,0.00025,0.018252699,0.135498046875,7390.2091002,0.2,-0.019556649937294425,0.7924338579177856,0.02548756040632725,-0.3549484312534332,43581440,11229,3880,26590,-66.36088218688965,,
2670,784.76,21.426103591918945,0.00025,0.016481701,0.123565673828125,7411.62559663,0.2,-0.01804591934196651,0.826360821723938,0.016290771355852485,-0.355701208114624,43745280,11229,3895,26690,-66.52833251953125,,
2680,767.36,21.694547653198242,0.00025,0.015032034,0.10748291015625,7236.6269248,0.2,-0.01723924345569685,0.788735568523407,0.021806349884718655,-0.3533782660961151,43909120,11229,3910,26790,-66.67960624694824,,
,,21.96287727355957,0.00025,0.01601132,0.115972900390625,,0.2,-0.018987206125166266,0.817568838596344,0.03640325339511037,-0.352780818939209,44000000,,,26850,-66.81087303161621,1000.0,9963.327354949713
2690,707.71,22.10738182067871,0.00025,0.015354508,0.114404296875,6641.052761699999,0.2,-0.019009611778892578,0.7827854156494141,0.038375914096832275,-0.3519909679889679,44072960,11221,3927,26890,-66.88641624450683,,
2700,744.77,22.438480377197266,0.00025,0.01991273,0.128546142578125,7003.2540969,0.2,-0.019934923422988506,0.7872101664543152,0.03853609431535006,-0.35370782017707825,44236800,11221,3942,26990,-67.06576232910156,,
2710,729.4,22.819629669189453,0.00025,0.017165665,0.1281982421875,6844.8333661100005,0.2,-0.01820911958348006,0.6845692992210388,0.05141316838562489,-0.34688514471054077,44400640,11220,3957,27090,-67.22691192626954,,
2720,724.06,23.056392669677734,0.00025,0.016906383,0.130255126953125,6832.19860026,0.2,-0.017782133328728376,0.8273789882659912,0.030127092730253935,-0.3543257415294647,44564480,11218,3972,27190,-67.37932624816895,,
2730,799.33,23.344375610351562,0.00025,0.01720598,0.1350830078125,7587.03778981,0.2,-0.01825798087520525,0.8074536323547363,0.01803962714038789,-0.36075565218925476,44728320,11217,3987,27290,-67.4618293762207,,
2740,789.98,23.623376846313477,0.00025,0.017929042,0.120867919921875,7500.067438039999,0.2,-0.01758420921396464,0.861067533493042,0.019690651213750243,-0.3582444489002228,44892160,11217,4002,27390,-67.58199348449708,,
2750,782.48,23.917089462280273,0.00025,0.01631224,0.117034912109375,7431.57253793,0.2,-0.016973725473508238,0.7858877182006836,0.02729094186797738,-0.35586220026016235,45056000,11217,4016,27490,-67.75817565917968,,
2760,785.59,24.23478889465332,0.00025,0.016084589,0.12193603515625,7442.988854040002,0.2,-0.017198048008140177,0.8314255475997925,0.021809288393706085,-0.3589417040348053,45219840,11217,4031,27590,-67.91901016235352,,
2770,801.62,24.59600830078125,0.00025,0.016191395,0.10679931640625,7586.327843940001,0.2,-0.019072477938607335,0.7614955306053162,0.03125134091824293,-0.3602842092514038,45383680,11217,4045,27690,-68.09727630615234,,
2780,834.03,24.99922752380371,0.00025,0.01711865,0.138348388671875,7900.25784149,0.2,-0.017818062496371568,0.7800287008285522,0.02383835455402732,-0.3615973889827728,45547520,11216,4060,27790,-68.27486076354981,,
2790,796.04,25.4720516204834,0.00025,0.016747484,0.119830322265625,7538.144674280001,0.2,-0.01667784040328115,0.7535982131958008,0.027889078203588723,-0.36114829778671265,45711360,11216,4075,27890,-68.49357643127442,,
2800,805.39,25.78868293762207,0.00025,0.015231156,0.132086181640625,7615.32777755,0.2,-0.017298306897282602,0.8107126951217651,0.02495757220312953,-0.36268851161003113,45875200,11216,4089,27990,-68.66937065124512,,
,,26.000141143798828,0.00025,0.01713154,0.107806396484375,,0.2,-0.01915308863390237,0.7313958406448364,0.03922221893444657,-0.36015063524246216,46000000,,,28070,-68.83486404418946,1000.0,9855.002233284711
2810,761.38,26.074663162231445,0.00025,0.016975852,0.123870849609375,7181.59117679,0.2,-0.018983956275042145,0.7371259927749634,0.03144006747752428,-0.3645326793193817,46039040,11211,4106,28090,-68.85009307861328,,
2820,704.97,26.47698974609375,0.00025,0.017433558,0.134832763671875,6615.61530002,0.2,-0.01855539798270911,0.7369086742401123,0.03819465786218643,-0.35990381240844727,46202880,11212,4120,28190,-69.00302581787109,,
2830,819.49,26.74589729309082,0.00025,0.018516742,0.13817138671875,7713.342385230001,0.2,-0.01781301621813327,0.738897979259491,0.028512983210384847,-0.36290398240089417,46366720,11211,4135,28290,-69.13068313598633,,
2840,840.4,27.184099197387695,0.00025,0.01726162,0.116790771484375,7932.042282029999,0.2,-0.018054066214244813,0.7758320569992065,0.029985507670789956,-0.36252278089523315,46530560,11210,4150,28390,-69.29467239379883,,
2850,698.61,27.498796463012695,0.00025,0.014947355,0.102685546875,6526.680314149999,0.2,-0.01879404511419125,0.819820761680603,0.029578916262835264,-0.3661782741546631,46694400,11210,4165,28490,-69.43264617919922,,
2860,768.91,27.906082153320312,0.00025,0.016392902,0.110107421875,7250.6573022799985,0.2,-0.01917483299039304,0.8443254232406616,0.027199000772088765,-0.369620680809021,46858240,11209,4180,28590,-69.58081169128418,,
2870,788.07,28.281957626342773,0.00025,0.015917316,0.12867431640625,7426.463790300002,0.2,-0.017710063187405468,0.8257369995117188,0.028475561924278737,-0.3662790358066559,47022080,11209,4195,28690,-69.7234561920166,,
2880,749.19,28.70897674560547,0.00025,0.016835261,0.118524169921875,7050.97767719,0.2,-0.016423842287622392,0.7352069616317749,0.03689744006842375,-0.3629190921783447,47185920,11209,4209,28790,-69.8654067993164,,
2890,757.0,29.051332473754883,0.00025,0.01819481,0.129229736328125,7102.96713898,0.2,-0.01867449078708887,0.7735913395881653,0.036074349842965606,-0.3676893711090088,47349760,11209,4223,28890,-70.04690933227539,,
2900,768.67,29.44515037536621,0.00025,0.01613404,0.1182861328125,7197.91711194,0.2,-0.01951842256821692,0.8613725900650024,0.02545930156484246,-0.3731536865234375,47513600,11208,4238,28990,-70.21526870727538,,
2910,807.31,30.013771057128906,0.00025,0.016480872,0.1171630859375,7584.595430859999,0.2,-0.017612750257831065,0.8227012753486633,0.023609325196594,-0.3725416958332062,47677440,11207,4254,29090,-70.42059326171875,,
2920,785.88,30.407690048217773,0.00025,0.01716728,0.13035888671875,7395.87739066,0.2,-0.019077511294744907,0.7988001704216003,0.033059144578874114,-0.3726167380809784,47841280,11204,4269,29190,-70.6436092376709,,
,,30.709630966186523,0.00025,0.017680665,0.11165771484375,,0.2,-0.019484916282817722,0.8316792249679565,0.03251790264621377,-0.3736442029476166,48000000,,,29290,-70.78798179626465,1000.0,9830.345700716973
2930,737.87,,,,,6913.589019989999,,,,,,48005120,11196,4287,,,,
2940,785.44,31.137523651123047,0.00025,0.014906023,0.113885498046875,7372.875605,0.2,-0.017570521321613342,0.8145623803138733,0.027515325974673033,-0.3741467297077179,48168960,11195,4302,29390,-70.95315895080566,,
2950,722.38,31.61255645751953,0.00025,0.017955877,0.124676513671875,6775.004376679999,0.2,-0.019386754953302443,0.8213897943496704,0.037500156182795764,-0.3719549775123596,48332800,11196,4316,29490,-71.10081367492675,,
2960,840.51,32.01993942260742,0.00025,0.015798712,0.10533447265625,7972.720224690001,0.2,-0.017847323231399058,0.765646755695343,0.022553724702447653,-0.3770220875740051,48496640,11195,4331,29590,-71.2380298614502,,
2970,763.77,32.53425216674805,0.00025,0.016221963,0.1138671875,7190.83357087,0.2,-0.018144798668799922,0.7989457845687866,0.031985882017761466,-0.37433934211730957,48660480,11195,4346,29690,-71.44180450439453,,
2980,772.0,32.82770919799805,0.00025,0.015371164,0.114453125,7293.76035751,0.2,-0.019189287477638574,0.8672701120376587,0.02235978180542588,-0.3800634741783142,48824320,11195,4361,29790,-71.52516098022461,,
2990,803.83,33.290138244628906,0.00025,0.015576775,0.11669921875,7644.197623759999,0.2,-0.016795724630355835,0.7949610352516174,0.02527210582047701,-0.3770166039466858,48988160,11195,4375,29890,-71.67740097045899,,
3000,780.82,33.7010383605957,0.00025,0.016317632,0.112371826171875,7389.627536579999,0.2,-0.017179471399867908,0.7770864367485046,0.03181392457336187,-0.3749697804450989,49152000,11195,4390,29990,-71.81049919128418,,
3010,815.79,34.170860290527344,0.00025,0.016278086,0.1275390625,7728.424898460001,0.2,-0.01742479361128062,0.7714654207229614,0.03480354519560933,-0.37538743019104004,49315840,11194,4405,30090,-71.94862937927246,,
3020,803.23,34.576229095458984,0.00025,0.016760075,0.11268310546875,7628.0225472600005,0.2,-0.019101058528758586,0.7777122855186462,0.039282087609171866,-0.37645137310028076,49479680,11193,4420,30190,-72.07599411010742,,
3030,844.68,35.05035400390625,0.00025,0.01758083,0.125177001953125,8017.850622689999,0.2,-0.016986890905536713,0.7961939573287964,0.01512295175343752,-0.38316285610198975,49643520,11193,4434,30290,-72.20990905761718,,
3040,730.51,35.733219146728516,0.00025,0.016939988,0.11651611328125,6890.405108349998,0.2,-0.01907024080865085,0.815374493598938,0.03231399320065975,-0.38280174136161804,49807360,11192,4450,30390,-72.45645256042481,,
3050,808.49,36.21488952636719,0.00025,0.01591237,0.11116943359375,7642.27628363,0.2,-0.018532248213887215,0.7249464988708496,0.03815667014569044,-0.37772858142852783,49971200,11190,4465,30490,-72.61041107177735,,
,,36.34595489501953,0.00025,0.015497144,0.10552978515625,,0.2,-0.016590430290671067,0.7702819108963013,0.038903812505304815,-0.3767480254173279,50000000,,,30510,-72.65522384643555,512.6,4734.357982337475
